OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239958074777213696,47.152157246683394,41.092791746765,14.731024,4.2962233,2022-11-23T23:59:21.340
239958246575699200,47.12157175651786,41.10114180841909,11.868865,0.30789479,2022-11-23T23:59:21.340
239958246577437056,47.12637399634285,41.1068080424458,11.090016,0.15033663,2022-11-23T23:59:21.340
239958310999057664,47.120719991906135,41.10430975860575,11.099222,0.15161567,2022-11-23T23:59:21.340
239958517157480320,47.06825410630885,41.0702174027651,6.2597295,0.0018879386,2022-11-23T23:59:21.340
239958517157481856,47.068702408838405,41.07599433335128,6.0535881,0.0015833074,2022-11-23T23:59:21.340
239958517157482240,47.061737784297776,41.078462994000134,6.3626655,0.002062999,2022-11-23T23:59:21.340
239958521453811968,47.06458335048444,41.08063043800708,5.7802244,0.0012585064,2022-11-23T23:59:21.340
239958521455246848,47.0605692686624,41.079569069405714,6.3626655,0.002062999,2022-11-23T23:59:21.340
239958521455246976,47.064428206795206,41.072857927649416,5.8974444,0.0013879254,2022-11-23T23:59:21.340
239958521455247104,47.06197639482499,41.073209822354606,5.8974444,0.0013879254,2022-11-23T23:59:21.340
239958551517222272,47.07461052833051,41.08832088638474,4.6873085,0.00053212271,2022-11-23T23:59:21.340
239958555813549312,47.07849501189091,41.095813385943686,4.1730741,0.00036922326,2022-11-23T23:59:21.340
239958555814984832,47.07953281038309,41.08520369036177,3.967344,0.00032150076,2022-11-23T23:59:21.340
239958590173628672,47.0471235172623,41.09012530097174,6.0886954,0.0016312123,2022-11-23T23:59:21.340
239958590174723328,47.05108804995761,41.0928804935128,6.6744844,0.0027064112,2022-11-23T23:59:21.340
239958620236678784,47.06330801179812,41.09642946343427,5.1228155,0.00074053531,2022-11-23T23:59:21.340
239958620236701696,47.06423465216385,41.09909451374444,4.6769448,0.00052807415,2022-11-23T23:59:21.340
239958624533025408,47.06406465628917,41.10738177072771,4.5846714,0.00049359819,2022-11-23T23:59:21.340
239958658892764288,47.084078661688,41.09782555980701,3.761401,0.00028114574,2022-11-23T23:59:21.340
239958658894198912,47.095166341209165,41.10300966789505,5.644221,0.0011246891,2022-11-23T23:59:21.340
