source_id,ra,dec
239866128118385408,46.88288174512281,41.05089198264844
239866128118385664,46.88195690068281,41.05099109633511
239866299917920768,46.83466197782674,41.00216547160952
239866707937546752,46.84584157584092,41.02587584511154
239866712233954048,46.842483523322755,41.02414421390374
239866746594515584,46.851627663894014,41.03775135770337
239866746594515712,46.85138734155781,41.035661710003595
239867639944982528,46.908259750785426,41.082740674259846
239866845376540672,46.87214457497999,41.0447014186284
239866845376566912,46.87141043883198,41.0557568762016
239866849671039744,46.86570381905214,41.04787327047532
239866849673197184,46.867081461944,41.050197242706325
239866849673728640,46.865109936355715,41.05040754106472
239866884030761984,46.88105389036034,41.05978798015114
239866884031560832,46.88771481222303,41.06265158217818
239867257692374784,46.93678563440301,41.024874216723674
239867257693374976,46.92799327934768,41.03237086425345
239867261987892992,46.93838742165998,41.03341386403923
239867261989758080,46.93521986155472,41.022613344159176
239867296348141824,46.94449813861255,41.034524892934584
239867296348436864,46.94865358044083,41.03769169665186
239867296349490048,46.94165807664872,41.03359373653236
239867326412870272,46.913693639228526,41.04076751960187
239867330709230336,46.9175054167069,41.035996479995035
239867330710064512,46.92230583664621,41.0490861941755
239867365067901952,46.93039772450079,41.059316635533726
239867365068962816,46.93408572447387,41.04523894382528
239867365069272832,46.931521933957,41.05574445944253
239867399426826880,46.960006589400386,41.05114528066605
239867399427861504,46.96002004289364,41.05740144628067
239867399428698240,46.947259696445485,41.04912286326742
239867429492142848,46.97199010944289,41.06635967164555
239867429492148864,46.97292378779561,41.068722930424926
239867433786552448,46.97088262740043,41.06413028974207
239867433786553088,46.95901240244383,41.06610879835535
239867433786553984,46.967700018610714,41.06284220825526
239867433787598848,46.97722372431815,41.06427329408427
239867468146295552,46.95287430564249,41.062035718632735
239867468147116544,46.934411404003804,41.063066698294804
239867498211641472,46.95873576867157,41.075807158620904
239867498211652096,46.95183140267188,41.080957957847126
239867502506018944,46.954539662636584,41.08493948332262
239867502506851584,46.94902872247087,41.07500101612463
239867502507906688,46.948807719588835,41.072732960149104
239867502508743296,46.95463955766083,41.085155042264844
239867532571323008,46.90925431935086,41.05028196777455
239867532571346944,46.91240625665176,41.061983374362825
239867536866594432,46.915411676471216,41.05449904807957
239867536867652864,46.90825078399059,41.05799184108135
239867536868495232,46.91106102681108,41.04851469237809
239867536868572928,46.90883449732793,41.04295731017106
239867566931095296,46.91664518153785,41.06627939587452
239867566932778240,46.920962021198754,41.06116938608591
239867571227387904,46.92162306861906,41.062500195920336
239867601290832000,46.894336672304924,41.065857412204615
239867601290839168,46.89568647325768,41.069225937678745
239867601290839936,46.898568850389346,41.06942791265531
239867601290842880,46.905395739066485,41.07038267466287
239867605586288896,46.89524284728769,41.06206421231094
239867605587440896,46.896014322800276,41.061523723914
239867635650610560,46.90907949910628,41.08258603401898
239867635650612736,46.91183253011067,41.08420430015513
239867639946863872,46.91082228896207,41.06994005600514
239867670010324864,46.935519992613024,41.07229530734632
239867670010327424,46.93757568894737,41.07398725496705
239867670010337536,46.92819022306454,41.07840273710558
239867704370098944,46.945615804218455,41.08800337127202
239867708666330112,46.94079450851108,41.09473159466108
239867708667174016,46.94796817169261,41.082155231214415
239867743026913152,46.929529995358365,41.08503170001186
239867773089585920,46.931148600631595,41.092383140614814
239867777385805568,46.93587950974461,41.097985427739914
239867777386648832,46.9371048930994,41.09603680725441
239867811745544320,46.97835729704964,41.08479814908748
239867811745546112,46.97973329969251,41.08094540290657
239867841809049856,46.99344132685686,41.08693287978134
239867841809076992,46.988907858802136,41.09860698341074
239867876168787456,46.96269013589035,41.08660449319241
239867880465017856,46.9686413084329,41.09821843785786
239867880465024256,46.96428629617437,41.08246949989277
239867944888302592,46.99835963554639,41.10341520828761
239867949185458688,46.994665825834396,41.10634522727422
239867979248055808,47.002184361081,41.11090911688332
239867983544226816,47.009565463391006,41.108650399958634
239867983544227200,47.006089448257654,41.108484208047265
239868013607790592,46.9870050446686,41.10920071630048
239868013607803264,46.995577956369395,41.115779167297795
239868017903147136,46.98896032355428,41.10359805541522
239868082327231872,46.95670732305928,41.09250363024209
239868086622622464,46.955880432671535,41.102442216773305
239868086622623232,46.96498123999127,41.10176264120305
239868116687003648,46.96404521936343,41.10860367040996
239868361501367424,46.896675708296804,41.079766960327014
239868391564856960,46.905113255959904,41.084055452378315
239868391565729920,46.89816580725908,41.08125371140779
239106361286965888,47.10583102190873,40.81153285515259
239106365583290880,47.110630308887465,40.807219147893626
239107701316768256,47.160904834501075,40.82169063795902
239107701316769792,47.16701335580056,40.823437673716064
239107701316771840,47.163276100335224,40.826939865506496
239107735676512512,47.167482556760355,40.830863343036874
239107735676516864,47.17497655804623,40.83846321737933
239107770036231552,47.12238817832508,40.803547578772964
239107770036233216,47.12496832164558,40.80592169570686
239107770036235776,47.136563885389215,40.809928000491375
239107804395982080,47.150147464402956,40.81808319979493
239107804398497536,47.14729282011583,40.81200760376174
239107804398502912,47.13367068832043,40.81494749542477
239107808691498368,47.149695479311795,40.819242592696085
239107808692744960,47.14916329336836,40.81560187631723
239107808692745344,47.14814526090923,40.81178030125363
239107808692995328,47.13438608835491,40.81416156378515
239107838755720576,47.126985238476905,40.81920742709671
239107843051236480,47.113834537266385,40.81280945292005
239107843052037632,47.12837593534682,40.815644841115066
239107843052038144,47.12632022630715,40.81207571995621
239107843052038528,47.11446478235503,40.81484734896615
239107843052827136,47.12249116431034,40.82401181085575
239107873115463936,47.13443863124368,40.827663587631136
239107873115464320,47.137792357598634,40.82867365622783
239107873115465472,47.121304870535795,40.82822517086276
239107877412565376,47.12456814521163,40.83053801277107
239107907475197824,47.152091437571876,40.820641807515095
239107907475198720,47.156576469626536,40.82225755889628
239107911771511936,47.151247311303244,40.82873051896897
239107941834946560,47.16163863673492,40.8380016474986
239107976194688128,47.13665398677151,40.8426039150425
239107976194690432,47.14370746111785,40.84908744267079
239107980490186368,47.136765277149735,40.8443742894663
239108010554432384,47.146606078065666,40.85838769307548
239108010554432896,47.15282493762012,40.862078123714625
239108014850723328,47.15720695509014,40.848868359635716
239108014850723456,47.14899403974289,40.84732042299227
239108083569816192,47.20327064757052,40.84621734274216
239108147993383168,47.19434533259485,40.84975312204537
239108152289673856,47.20493324122098,40.852588708697574
239108152290376448,47.20662068521562,40.85390556785342
239108186649410688,47.22076657124794,40.86422846240718
239108221009149184,47.223251697075554,40.863352908735145
239108255368090880,47.20600505484861,40.86681143091948
239108255368632576,47.20519926052597,40.86773239455085
239108255368886784,47.20418367708593,40.870841849755315
239108285432348288,47.212270946835574,40.87656675502951
239108289729329408,47.21807669349366,40.882510400136205
239108319792072576,47.17713647663587,40.844793618679546
239108324088819328,47.170783807242266,40.859775324873254
239108354151025024,47.17759413992411,40.86448000714683
239108354151817344,47.191965668069194,40.86451914370828
239108358447304832,47.17790380661954,40.86916161585715
239108358447306624,47.18165085914245,40.861124780653704
239108358448103680,47.18132256981064,40.861910527679036
239108358448806400,47.18122942235893,40.86404483818162
239108388511558528,47.16041796661696,40.870277927940656
239108388511558912,47.159512569250595,40.872116947262
239108392807043584,47.16322146806422,40.86469657807869
239108392807841920,47.1628032205173,40.86754434787992
239108392807842688,47.16145901556483,40.8642729352954
239108392807842944,47.16175812999269,40.86230038562571
239108392807843840,47.1654421172439,40.85645480246341
239108422871301632,47.17276547518226,40.87640803739528
239108422871304576,47.1773767119186,40.885068620425095
239108427166996480,47.170170079124546,40.876619236375056
239108457230239104,47.19781137553569,40.88496461707917
239108457231039616,47.196135261884265,40.87544623069064
239108457231041536,47.189634694732966,40.881268740974804
239108461525324672,47.196150964554086,40.885613147336414
239108461526519424,47.1928863278915,40.8765013187023
239108461526735488,47.19405605384012,40.87027777658005
239108461527315968,47.19627495619627,40.88543660885403
239108461527316736,47.20351199070542,40.87661901892958
239108491590781568,47.207324060335885,40.88745644673746
239108491590782976,47.207870531123866,40.89725618216863
239108491590783104,47.2084975456462,40.8956726569597
239108495885055872,47.20892163355556,40.89926973605494
239108495886256896,47.212447076601535,40.890225294253646
239108525950519296,47.18561743791897,40.88314860768624
239108525950520704,47.182947668354934,40.891862309205464
239108530244802688,47.186664221281205,40.884669619216
239108530245995136,47.183023875131155,40.88460914174861
239108560310260992,47.19852454224761,40.90604003696202
239108560310261120,47.20065514705358,40.90726837205524
239108839483409920,47.04417199072234,40.789163278919425
239109075706285824,47.01277036429973,40.79854647496405
239109110066031104,47.019009452084184,40.809245719195744
239109114361315712,47.02475259640489,40.8001305670594
239109144425758720,47.06571898798649,40.79074763374601
239109178785497984,47.07793997532857,40.793292268000684
239109183079878912,47.07921635677798,40.793691357458684
239109183081841024,47.08425808353632,40.79360658831577
239109247504983808,47.067060126715525,40.80661554806362
239109251801314944,47.068662335359136,40.81306327901687
239109251801316096,47.07006087111171,40.80626104568448
239109251801316608,47.06409566930986,40.80679978817081
239109251801316864,47.057493306545105,40.807789070373495
239109286160248064,47.086236025784146,40.80611093168322
239109286161051776,47.08704211140431,40.816001062825734
239109320518816128,47.10310847664152,40.822514647212735
239109320520787584,47.101871391507736,40.82241990782458
239109320520789504,47.10439786805852,40.81333447320617
239109320520790016,47.09909873733267,40.81250561379715
239109350584201472,47.08172619606634,40.81163834907431
239109350584205056,47.077607864843166,40.815289150654955
239109350584208384,47.07462313630426,40.81744992517841
239109350584208512,47.076913295435624,40.819078740751465
239109354878560640,47.083143386316344,40.81648620965505
239109354878560896,47.07580702007845,40.81782012243356
239109354880527488,47.076802998181016,40.823476640006724
239109384943957504,47.0880967451706,40.83758177654251
239109389239672064,47.087076215180346,40.83624347433052
239109389240264576,47.087145696622194,40.826215017446515
239109419303673600,47.03402928052171,40.805100207144136
239109419303674496,47.04332738926747,40.806965673167184
239109419303679104,47.0446005163348,40.81308468120751
239109419303744256,47.04301878905487,40.81012915102228
239109423598047360,47.03847670268786,40.806746592906684
239109423600419968,47.049493936580994,40.80897460717943
239109453663417344,47.052021091094765,40.81277824600363
239109453663418624,47.054588132324625,40.813720945080426
239109488023154688,47.03616857911506,40.811463292447215
239109488023161344,47.03538952581722,40.819253435728115
239109488023162880,47.02847881326204,40.82170741187549
239109492317522688,47.028512246288074,40.814466333298796
239109492319485824,47.029762747206185,40.81386960630766
239109522382909056,47.04635652352519,40.83528286406408
239109526679219072,47.04160343345228,40.8341091404725
239109526679220864,47.050075464067355,40.824726035254756
239109526679221632,47.038126321886345,40.823205563398936
239109561038652544,47.07027649500381,40.83445809509744
239109561038956800,47.07018405043292,40.828147530577276
239109561038958464,47.06161268625021,40.823712822846474
239109561039400960,47.0652182045342,40.82163760512868
239109591102389632,47.08543996437699,40.83973500371866
239109595396718464,47.0661992955648,40.84226129067597
239109595397886976,47.08149532860537,40.844071876545776
239109595398692608,47.07550247409072,40.84397944362454
239109595398693248,47.07848416879279,40.835985468295846
239109625462126720,47.05654038388375,40.83964933477631
239109625462129408,47.062417650358086,40.84279383377156
239109625462131840,47.05782413084896,40.84879378943533
239109625462131968,47.05012313327186,40.8488163394674
239109629756463232,47.05516903047281,40.8323553010598
239109629757624320,47.055732530308106,40.845693108954
239109659821870592,47.06493459065982,40.84970431647018
239109659826637440,47.0659168129117,40.860965738340525
239109664117868416,47.058913567716914,40.85739502076546
239109728541312640,46.98283977504898,40.79562760973562
239109728541316480,46.99204631606016,40.80016296643078
239109797260797056,46.971192776245594,40.8074763416894
239109797263335040,46.9755132624347,40.80886490997345
239109801556082560,46.97562445871726,40.797958144039164
239109801557134720,46.98343586680095,40.80147421685322
239109831620534784,46.99734967493642,40.80648772612949
239109831620537088,46.994539399290254,40.80951303429945
239109865980281984,47.00284360730472,40.814057354756706
239109865980282112,47.00498912273083,40.817046115221224
239107598237547904,47.15330434248061,40.814680219919374
239107602533279872,47.15041964257208,40.81130864507071
239109870275558912,47.01334453792009,40.813120690407935
239109870276608512,47.004084369499054,40.81522786784507
239109870277018368,47.010478521060676,40.82320722405199
239109900340020992,46.99317344244601,40.818109965677124
239109900340023424,46.98558408294375,40.82232495122737
239109904635296896,46.99413213074671,40.81355173965661
239109904635534080,46.984616213528454,40.81653257288317
239109934699763456,47.00572099372004,40.82432679852458
239109973356233600,46.9536171699233,40.81025455940528
239110003419233408,46.97525390139499,40.81513018785216
239110003419241984,46.96715586317087,40.826814260518304
239110007713599488,46.967075409310226,40.827901692592725
239110007715484800,46.95815374982101,40.81825132561521
239110037778972800,46.94905726618062,40.817403377891964
239110037778974080,46.94692150134116,40.81783801494084
239110042074249216,46.94617941062576,40.812113410401636
239110042075965440,46.944855195578,40.82025000778861
239110106498460544,46.9814649465196,40.83445090587892
239110106498463488,46.97751722057495,40.83940336176115
239110110793724928,46.97764627448609,40.829562730498964
239110110794775040,46.97661902605286,40.83453301700405
239110110795545728,46.97097052167852,40.83265665975633
239110140858202368,46.9972946232906,40.84048637117298
239110140858204800,46.984285001392635,40.8431358971424
239110140858209152,46.990561809068524,40.8511992934876
239110175217937792,46.96680752676819,40.83527748615627
239110175217942272,46.97360165186965,40.842375318617904
239110213873914880,46.979091180994004,40.857310296671365
239110243937412352,47.02349555643148,40.83088217592961
239110248232679168,47.01749356674685,40.82760556161124
239110248233726208,47.027706540183495,40.83339491468101
239110248233726336,47.02901592922733,40.8321869869092
239110248233727104,47.02861536392434,40.82704916976116
239110248233728128,47.02345449570843,40.82384192975599
239110248234140288,47.015223650718276,40.82948770686838
239110278297154176,47.03379692563019,40.83661857555923
239110278297154304,47.026929681976156,40.83722852643554
239110278297157248,47.02520236875087,40.84181210765608
239110278297160448,47.03692833516771,40.847044959250354
239110278297162368,47.033453198035545,40.850789669641266
239110278297204096,47.03908373783496,40.843929905013056
239110282591493504,47.03622921316838,40.83566262014561
239110282591493760,47.03702161164123,40.83538366746497
239110282592417152,47.032921542660624,40.83486670737303
239110282593460864,47.034832333227705,40.847766900393346
239110282593463296,47.03673198120825,40.83541450203244
239110312656893184,47.00956568473228,40.83806873115714
239110312656897408,47.01338930390873,40.84496050243045
239110316951228160,47.01275433836494,40.85082480113913
239110316952155264,47.01442348536193,40.83552413471429
239110347016638464,47.0234086448406,40.85077953294153
239110347016639232,47.01286858183816,40.85175604066223
239110347016639488,47.018917769165625,40.85287046283574
239110351311892992,47.0232148635686,40.855035193721164
239110385670700160,47.0437301285337,40.85348323568278
239110385671865856,47.04274307254953,40.86328553136389
239110420030432384,47.05909011416951,40.86928626132575
239110420031603200,47.05175978736595,40.874243305289916
239110420032410240,47.05981094553986,40.869736466223564
239110420032411136,47.04719407295284,40.86738593527095
239110450095859840,47.02701100780759,40.87024496400856
239110450095861888,47.03101402433653,40.873489455887785
239110450095898240,47.034311445380865,40.87454210826371
239110454391341312,47.02958496190348,40.87426562901332
239110454391342336,47.029749155764584,40.86683212852713
239110484455600768,47.04973133449809,40.87509347201216
239110488749904128,47.049066443417054,40.884369245999075
239110553175131264,47.01334612128998,40.864470525942934
239110557469388544,47.01051061905854,40.87621138882401
239110557469391872,47.012530173636875,40.86276547833677
239110591830294528,46.98368312334873,40.86582537249157
239110591831523840,46.99366145998282,40.868241629069246
239110621894555520,46.99696398807339,40.87605807582734
239110626188865152,46.994313585606264,40.88199120358302
239110626189799168,46.99981744796899,40.87023118373541
239110626190250112,47.00152871495725,40.869597610928714
239110626190842752,46.99738197698529,40.87620704381969
239110656254291840,47.01533307728056,40.87358082525879
239110656258443648,47.02541198535166,40.880094009415835
239110660548601344,47.01891412153722,40.88154936961628
239110660549537408,47.02267667896226,40.8768555755939
239110660549770880,47.03036382780562,40.87988258040932
239110660550579200,47.02390907466435,40.87899629734639
239110690614086528,47.03637894580677,40.885578067362545
239110694908328704,47.03298035141173,40.900444839485495
239110694908336128,47.0370979627017,40.88411104738384
239110694909507840,47.03992723716815,40.892039015159654
239110694910313728,47.03000686751103,40.8999153134929
239110694910315264,47.02592969822268,40.89153756177835
239110694910315904,47.02301063109871,40.88950342879873
239110729270053888,47.01799497319452,40.89370761642008
239110763627803904,47.03019842712063,40.90465004354024
239110763628752256,47.016026651702795,40.89811869212398
239110763628982656,47.02352449747055,40.91341334861348
239110763628983296,47.02767170986411,40.90539995142344
239110797987565056,47.10613957975917,40.82576829995918
239110797989535744,47.10777814634707,40.8303289506198
239110797989536256,47.101061685299065,40.82911497023839
239110797989536640,47.106383309246176,40.82550241531377
239110828052964992,47.11995050563554,40.82991496094262
239110828052971392,47.117118814425645,40.84144108600889
239110828057136512,47.11295433076084,40.84364588076605
239110832349272064,47.12405801712742,40.84150245667975
239110832349272704,47.11211755858632,40.844528323455926
239110832349970432,47.12444986340463,40.83939645795484
239110862412708608,47.09866113461494,40.83649348437004
239110862412708864,47.101985587563256,40.83916385972497
239110862412708992,47.09915944353329,40.83317416432361
239110862412714368,47.09950444069361,40.85039420478123
239110866709011200,47.09817946375002,40.84679906237002
239110866709011840,47.09932601395289,40.8389027642635
239110866709012352,47.09959013179415,40.83468207461541
239110896772455552,47.110901714591584,40.860039653760396
239110901067943808,47.10340241188099,40.856382906253344
239110901067944576,47.11417079316641,40.8523932651193
239110901069541632,47.11765162517159,40.852332549533614
239110935428483712,47.12811450948385,40.86194107917496
239110935428485120,47.12712742830712,40.852467922434734
239110935428486272,47.13080162478956,40.84530344080604
239110969787420032,47.142169383356624,40.87072769871892
239110969788221568,47.134724536379544,40.86546515543308
239110999851676032,47.11926963358674,40.8739226940534
239111004147958528,47.11970345323666,40.87662447252028
239111034211413632,47.1316922199217,40.872939901393096
239111034211469824,47.13042274933918,40.883410106306876
239111038505708928,47.1299085646825,40.88647376559475
239111038506895104,47.13604710627194,40.88189905621345
239111038506895232,47.129613620018695,40.8805200568565
239111038507697536,47.13266499509457,40.869150394469585
239111068571145600,47.08227188941705,40.852354719910274
239111068571146112,47.09497716524784,40.8538311821293
239111068571146624,47.08505784739037,40.856052779094426
239111072865466368,47.079029309439015,40.85243546077753
239111072866636032,47.093531102850235,40.85076885561752
239111072866636544,47.08761794114105,40.846232527729214
239111072867441152,47.094547493113964,40.849901534151684
239111072867888384,47.09330533023042,40.85092258000039
239111102930891264,47.10115124308039,40.87464048395936
239112619053652864,47.138720693321076,40.963605946432295
239111102930945664,47.10537139049521,40.869984838703594
239111137290630016,47.07862051607899,40.874994371786265
239111141584936960,47.06814719803917,40.86785947565412
239111141586915712,47.06802550918307,40.86735047192885
239111141586916736,47.075662927349725,40.85995374981463
239111171650370176,47.08569190300534,40.87520523199286
239111175944666112,47.09082176622684,40.8821984725665
239111175946651264,47.093984667356686,40.87905384478291
239111175946652160,47.083845881591465,40.87558653948911
239111206010109696,47.10309321481751,40.87812052313973
239111206010161152,47.11144876542968,40.87809183422352
239111210305803776,47.118191386345515,40.87900256024309
239111210306387968,47.11264481008611,40.88592450092869
239111244664140288,47.11996258154197,40.881167293056215
239111244666125824,47.11739636014234,40.89070057649593
239111244666125952,47.11648432944266,40.890156049138305
239111279025278976,47.10743164238407,40.891941996338744
239111309089379200,47.1109059158419,40.89639327749547
239111309089379584,47.115328240102166,40.9057888849239
239111313383611136,47.11923253125349,40.9026193629012
239111313383611392,47.10465002523137,40.90649366648712
239111313385601152,47.117968340004325,40.90446723270171
239111313385602048,47.10861849104507,40.89770280404516
239111313385602432,47.10546340616737,40.8957542911109
239111343449056384,47.153261502145675,40.866738308715284
239111343449058816,47.15683793866984,40.87214459397815
239111343449061760,47.15401925263988,40.87492903793949
239111347744540672,47.15752199348816,40.88570295395078
239111347744540800,47.14349146938286,40.87944018998208
239111347744541056,47.15006891623246,40.87895363848029
239111347745341184,47.15539190479702,40.87781763913798
239111377808803584,47.16285963921673,40.8830632386613
239111382105077632,47.16053132083048,40.8927843786296
239111412168541312,47.14226681432634,40.88220593158487
239111416462827008,47.1392577742244,40.894884876729826
239111416464016768,47.14376636339013,40.88650519857746
239111446528282496,47.150754407632775,40.89540347145041
239111446528283776,47.15975570539433,40.90687903808257
239111450822555904,47.157683928461026,40.910269936288756
239111450824553344,47.15216513145009,40.90850912414054
239111480888021248,47.1772501645715,40.89777802055366
239111480888022656,47.18106087800607,40.90774815119316
239111480892171776,47.18263471668444,40.90727472740694
239111485183492224,47.18184431861412,40.906628683757624
239111485184291968,47.16685193065278,40.90132534104852
239111485184292096,47.176937304234485,40.897632655199736
239111515247761664,47.18209295237105,40.91343735547688
239111515247761920,47.192099984083875,40.914131104053396
239111515247762432,47.1904719047131,40.915905138041694
239111515252141696,47.185941581947084,40.91411449397515
239111519542028032,47.18333017987616,40.92195120136731
239111519542028288,47.182290901536966,40.91783455777736
239112619054848896,47.14577758011376,40.971326906153436
239111519543228928,47.1822253790916,40.922098180963836
239111519543229184,47.18620227267875,40.92213474620491
239111519544028032,47.18729277653144,40.92138327606687
239111519544028160,47.17799294485838,40.91859939497452
239111549607500160,47.17232695372372,40.91361025532259
239111549607500672,47.16175275199843,40.91586514038248
239111549607549312,47.16221322470014,40.9190541228907
239111553901769856,47.16216691660142,40.91992243212565
239111553901769984,47.16335784146996,40.9181095556731
239111553902968064,47.16961391478827,40.91504788429137
239111553903766656,47.16019403684129,40.92100932001339
239111583967242112,47.17935306527743,40.935479189677814
239111588262703872,47.17400336478504,40.93843685986443
239111588262920704,47.17114729682123,40.92585316451848
239112653414587136,47.12459644707962,40.968298653782874
239111588263504512,47.17933576647872,40.92837339670698
239111618326975360,47.1291065351794,40.903241426087355
239111622622444160,47.12800002302179,40.90992037814163
239111656982983040,47.13664877478151,40.91605036615816
239111656982983680,47.139364693183005,40.91015070486309
239111687046502400,47.12238148760236,40.916620047444674
239111691340730368,47.1170852197554,40.91451556682947
239111691340730496,47.10968232613843,40.91563644648404
239111691342722432,47.120417339284174,40.9105249592638
239111691342722816,47.120326611227796,40.9071935062616
239111755765934080,47.152924536035314,40.93595435201686
239111790125718144,47.16167170829842,40.94147021034079
239111794419932544,47.161950047579495,40.94827979191026
239111824485456768,47.142563973430306,40.949167699181096
239111828780871040,47.14219798902765,40.94529360246553
239111858845149824,47.1573723577439,40.94903577919939
239111858845179264,47.15434587152828,40.95725153815407
239111858849293696,47.148694165723136,40.9545442216086
239111863140608768,47.15466823361988,40.95037017756121
239111863141410944,47.15319891958403,40.94765568464657
239111893204929152,47.05798185383377,40.8842198910512
239111897499175680,47.07478665409828,40.87815792903405
239111897499178240,47.06318614079452,40.8787665273148
239111897499179136,47.06134824729639,40.87654175748313
239111897501158656,47.063767973014485,40.87770972933299
239111897501159296,47.0666978443912,40.87096110077801
239111931858909824,47.0674673090357,40.8910075128724
239111931860088960,47.07604444121398,40.9001661718435
239111931861597056,47.08279979776256,40.8895451575577
239111961928502272,47.044531462567775,40.89147183256804
239111966219826816,47.052257634560554,40.89877304000773
239111966220046208,47.051011427253556,40.88317600686077
239111966220635008,47.05477097205652,40.88298262638484
239111996288242816,47.06972715510298,40.90551823624909
239112000578382080,47.06430168700468,40.906650571589864
239112034938116736,47.08722269503465,40.912429411016994
239112034938121728,47.08534794561502,40.89951074716466
239112034938121856,47.08660234122801,40.89852258164359
239112034938122368,47.086215209729765,40.89737219666721
239112034940107136,47.09121764619543,40.9074298978835
239112034940107392,47.09575091353968,40.90297132808607
239112034940107648,47.086141187786886,40.90559772084356
239112034940108672,47.082944836114955,40.898926895768255
239112065007721728,47.100784458408455,40.913442874574315
239112069297852288,47.098570432038244,40.92086722973169
239112069299040768,47.09839297436238,40.927795862091315
239112099367458304,47.07346321721576,40.909018965882616
239112099367458688,47.07431971490642,40.91173691798102
239112103657592192,47.0714539725359,40.922002401707914
239112103657594624,47.0672643718269,40.91420927650788
239112103657595392,47.078843974018326,40.90784156266126
239112103659583488,47.07674348196758,40.9171231116165
239112133727197824,47.08938344612507,40.9378115877877
239112138017329792,47.08716418798111,40.91907464736228
239112138018517632,47.09179711486199,40.92580751185976
239112168086932224,47.037616387738694,40.8988770946104
239112168086933760,47.04758287846414,40.90178919209593
239112172378256896,47.039073899038996,40.896165506871625
239112172378257792,47.04340788035271,40.89273912644473
239112172378474240,47.04739809478939,40.89602215289734
239112202446672768,47.063743391975514,40.91534409758962
239112206736809856,47.06125369227633,40.914921566945445
239112206737993984,47.05145773833083,40.92309183843065
239112236806410112,47.03953133694042,40.91448266976696
239112241096549376,47.0365985702938,40.91934665075911
239112241097731968,47.03387219177232,40.91989118445062
239112241098992512,47.024677331119335,40.91879854177786
239112241099353984,47.03878803011365,40.91282204434008
239112271166148736,47.0444495400711,40.93867630040127
239112275458274944,47.03897740049882,40.93189943449208
239112309817207808,47.06296226090242,40.93005921423333
239112309817208320,47.068051871830576,40.92931789699678
239112339885626624,47.071621776904124,40.944602050741494
239112344176945792,47.08184744001696,40.93698824501587
239112344178207360,47.072136805998774,40.94665662887687
239112344178207488,47.074339866155945,40.94623624179352
239112378537488128,47.06287060738197,40.93813723893346
239112378537488256,47.05606299742031,40.93991295477339
239112378537488896,47.05117699230441,40.94078778308351
239112412895224192,47.066221686532,40.96351032145808
239112412897226240,47.06109161265445,40.94796913533544
239112412897226368,47.061296544825545,40.947077503917086
239112442964844544,47.10475401896781,40.9282190001197
239112442964844672,47.10498608022421,40.93392974939308
239112447254968448,47.10517365516054,40.926530970531545
239112447256965760,47.10984913993078,40.92203769481417
239112447257671296,47.104161880809336,40.925642961092194
239112447257671424,47.1047415915074,40.925022177060804
239112481614702464,47.12352260158987,40.935779561788024
239112481615899520,47.11293437508991,40.940793477582616
239112481616702208,47.11421346338246,40.94507896135112
239112515974445056,47.09980354026555,40.931349635837364
239112515975637248,47.09057891199088,40.94204263991
239112515975638272,47.10213431280291,40.93690988022444
239112546044060032,47.109611669773614,40.95628568744743
239112550334177024,47.11594937968984,40.957181051927044
239112550334177280,47.11709351275902,40.95308609810782
239112550334177536,47.10436120210165,40.95502603181224
239112550335372544,47.109381307876355,40.95871318809505
239112550335372928,47.10668222687707,40.9548438550567
239112580399701248,47.131560353263936,40.96026055471399
239112584695111680,47.129782034290464,40.958430170190425
239112584696624256,47.13954566575128,40.94966755773302
239112614759424000,47.147309381858314,40.96357275622246
239112614759439360,47.14452720971458,40.95721723713939
239112614759439488,47.14395941054362,40.959279008683836
239112614759439744,47.13873314572184,40.960769872641116
239112619053651456,47.14160344484528,40.974509817017804
239112619053651712,47.14714808198659,40.965551006508825
239112619053652480,47.14764623463872,40.96160621586298
239112653415392896,47.1175973624271,40.970321357794695
239112683478057472,47.13605812855745,40.97309672100847
239112683478916736,47.1333306290501,40.971509946130375
239112683478917120,47.13327684706453,40.98535697143567
239112687775130880,47.13548255676802,40.97744472403671
239112717842749824,47.0834067391515,40.95885500804903
239112722134064256,47.08769243698665,40.95579166211317
239112722134870528,47.09171136152882,40.9547752058543
239112756493802880,47.10202577607458,40.956860186216446
239112756494608256,47.10041761601391,40.971368571751185
239112790852345984,47.06869119697106,40.96681609811591
239112790853539968,47.0767819005103,40.97584247335596
239112790854346752,47.07476890444095,40.97521137968334
239112820921964800,47.08023076681602,40.97774764787865
239112820921965312,47.08980362123766,40.98704791695873
239112820921965568,47.094582638324695,40.976088420492204
239112825212081792,47.08451551382592,40.986111919377606
239112825212082560,47.08488672074184,40.980657186999785
239112825212082944,47.08345929962831,40.980021171665115
239112825213277824,47.083758152861215,40.98368748699548
239112825213278080,47.09008073787302,40.98251410909598
239112825213278464,47.0931776669607,40.976568921002055
239112855281704448,47.10167103789221,40.97847674931758
239112859573016960,47.11144403502921,40.97953174783951
239112859573017216,47.10819058812658,40.97618020692369
239112859573822848,47.113243899617885,40.983156625211954
239112859573822976,47.10659249834988,40.97610519086372
239112859573823232,47.10987792917847,40.971430216117184
239112893931557504,47.11291303643241,40.99273844157925
239112893932754432,47.12024783202366,40.99358444383376
239112893933560576,47.12192796275007,40.99933214574067
239112893933560704,47.12063020281757,40.9975083575288
239112893933560832,47.115312104010314,40.991021509158685
239112924001181056,47.10119625138986,40.99120658625922
